,id,popularity,original_title,cast,director,genres,production_companies,vote_count,vote_average,budget_adj,revenue_adj,lead_actor,main_director,main_genre,main_production_company,profit
9973,17965,0.07681,The Abominable Dr. Phibes,Vincent Price|Joseph Cotten|Virginia North|Terry-Thomas|Sean Bury,Robert Fuest,Comedy|Horror,American International Pictures (AIP),35,7.0,0.0,0.0,Vincent Price,Robert Fuest,Comedy,American International Pictures (AIP),0.0
9974,31767,0.060512,The Devils,Oliver Reed|Vanessa Redgrave|Dudley Sutton|Max Adrian|Gemma Jones,Ken Russell,Drama|History,Russo Productions,25,7.0,0.0,0.0,Oliver Reed,Ken Russell,Drama,Russo Productions,0.0
9975,36194,0.060245,The Go-Between,Julie Christie|Alan Bates|Margaret Leighton|Michael Redgrave|Dominic Guard,Joseph Losey,Drama|Romance,EMI Films,13,5.9,538519.491443733,0.0,Julie Christie,Joseph Losey,Drama,EMI Films,-538519.491443733
9976,46175,0.005235,Les lÃ¨vres rouges,Delphine Seyrig|John Karlen|Danielle Ouimet|Andrea Rau|Paul Esser,Harry KÃ¼mel,Horror|Thriller,Roxy Film|CinÃ© Vog Films|Showking Films|Maya Films,12,5.3,0.0,0.0,Delphine Seyrig,Harry KÃ¼mel,Horror,Roxy Film,0.0
9977,32082,0.000188,The Hospital,George C. Scott|Diana Rigg|Richard Dysart|Barnard Hughes|Stephen Elliott,Arthur Hiller,Mystery|Comedy|Drama,Simcha Productions,10,6.4,0.0,0.0,George C. Scott,Arthur Hiller,Mystery,Simcha Productions,0.0
9978,861,2.679627,Total Recall,Arnold Schwarzenegger|Sharon Stone|Rachel Ticotin|Ronny Cox|Michael Ironside,Paul Verhoeven,Action|Adventure|Science Fiction,TriStar Pictures|Carolco Pictures|Carolco International N.V.,1012,6.8,108478405.120447,436113096.91494,Arnold Schwarzenegger,Paul Verhoeven,Action,TriStar Pictures,327634691.794493
9979,769,2.659926,Goodfellas,Robert De Niro|Ray Liotta|Joe Pesci|Lorraine Bracco|Paul Sorvino,Martin Scorsese,Drama|Crime,Warner Bros.,1798,8.0,41722463.5078645,78165189.5801985,Robert De Niro,Martin Scorsese,Drama,Warner Bros.,36442726.072334
9980,1573,2.535646,Die Hard 2,Bruce Willis|Bonnie Bedelia|William Atherton|Reginald VelJohnson|Franco Nero,Renny Harlin,Action|Thriller,Twentieth Century Fox Film Corporation|Gordon Company|Silver Pictures,1252,6.4,116822897.82202,400587542.406711,Bruce Willis,Renny Harlin,Action,Twentieth Century Fox Film Corporation,283764644.584691
9981,196,2.441201,Back to the Future Part III,Michael J. Fox|Christopher Lloyd|Mary Steenburgen|Thomas F. Wilson|Lea Thompson,Robert Zemeckis,Adventure|Action|Comedy|Science Fiction|Family,Universal Pictures|Amblin Entertainment|U-Drive Productions,1762,6.9,66755941.6125832,408091726.335352,Michael J. Fox,Robert Zemeckis,Adventure,Universal Pictures,341335784.7227688
9982,162,2.285811,Edward Scissorhands,Johnny Depp|Winona Ryder|Dianne Wiest|Alan Arkin|Anthony Michael Hall,Tim Burton,Fantasy|Drama|Romance,Twentieth Century Fox Film Corporation,1939,7.4,33377970.8062916,88451622.6366727,Johnny Depp,Tim Burton,Fantasy,Twentieth Century Fox Film Corporation,55073651.83038111
9983,114,2.212092,Pretty Woman,Julia Roberts|Richard Gere|Ralph Bellamy|Jason Alexander|HÃ©ctor Elizondo,Garry Marshall,Romance|Comedy,Touchstone Pictures|Silver Screen Partners IV,963,6.9,23364579.5644041,772700024.16565,Julia Roberts,Garry Marshall,Romance,Touchstone Pictures,749335444.6012459
9984,242,1.761161,The Godfather: Part III,Al Pacino|Diane Keaton|Andy GarcÃ­a|Talia Shire|Sofia Coppola,Francis Ford Coppola,Drama|Action|Thriller|Crime,Paramount Pictures,880,6.9,90120521.1769873,228248681.236373,Al Pacino,Francis Ford Coppola,Drama,Paramount Pictures,138128160.05938572
9985,581,1.695911,Dances with Wolves,Kevin Costner|Mary McDonnell|Graham Greene|Rodney A. Grant|Floyd Red Crow Westerman,Kevin Costner,Adventure|Drama|Western,Tig Productions|Majestic Films International,585,7.3,36715767.8869207,707961527.215729,Kevin Costner,Kevin Costner,Adventure,Tig Productions,671245759.3288083
9986,251,1.513223,Ghost,Patrick Swayze|Demi Moore|Tony Goldwyn|Whoopi Goldberg|Vincent Schiavelli,Jerry Zucker,Fantasy|Drama|Thriller|Mystery|Romance,Paramount Pictures,714,6.7,36715767.8869207,842793762.858863,Patrick Swayze,Jerry Zucker,Fantasy,Paramount Pictures,806077994.9719423
9987,1498,1.469009,Teenage Mutant Ninja Turtles,Judith Hoag|Elias Koteas|Josh Pais|Brian Tochi|Leif Tilden,Steve Barron,Science Fiction|Action|Adventure|Comedy|Family,New Line Cinema|Golden Harvest Company,267,6.6,22530130.2942468,337060620.736798,Judith Hoag,Steve Barron,Science Fiction,New Line Cinema,314530490.4425512
9988,1700,1.295204,Misery,James Caan|Kathy Bates|Richard Farnsworth|Frances Sternhagen|Lauren Bacall,Rob Reiner,Horror|Thriller,Columbia Pictures|Castle Rock Entertainment|Nelson Entertainment,501,7.5,33377970.8062916,102264882.235843,James Caan,Rob Reiner,Horror,Columbia Pictures,68886911.42955141
9989,1375,1.243528,Rocky V,Sylvester Stallone|Talia Shire|Burt Young|Sage Stallone|Burgess Meredith,John G. Avildsen,Drama,United Artists,354,5.3,70093738.6932123,200178301.78225,Sylvester Stallone,John G. Avildsen,Drama,United Artists,130084563.08903769
9990,11186,1.19834699999999,Child's Play 2,Alex Vincent|Jenny Agutter|Gerrit Graham|Christine Elise|Brad Dourif,John Lafia,Drama|Horror,Universal Pictures,140,5.9,21695681.0240895,59685828.1808872,Alex Vincent,John Lafia,Drama,Universal Pictures,37990147.1567977
9991,10166,1.125794,The Witches,Anjelica Huston|Mai Zetterling|Jasen Fisher|Jane Horrocks|Rowan Atkinson,Nicolas Roeg,Adventure|Fantasy|Horror,Lorimar Film Entertainment|Jim Henson Productions,88,6.6,0.0,0.0,Anjelica Huston,Nicolas Roeg,Adventure,Lorimar Film Entertainment,0.0
9992,1669,1.072912,The Hunt for Red October,Alec Baldwin|Sean Connery|Scott Glenn|Sam Neill|James Earl Jones,John McTiernan,Action|Adventure|Thriller,Paramount Pictures|Nina Saxon Film Design|Mace Neufeld Productions,615,6.9,50.0669562094374,333.779708062916,Alec Baldwin,John McTiernan,Action,Paramount Pictures,283.71275185347855
9993,169,1.034127,Predator 2,Kevin Peter Hall|Danny Glover|Gary Busey|RubÃ©n Blades|MarÃ­a Conchita Alonso,Stephen Hopkins,Science Fiction|Action|Thriller,Twentieth Century Fox Film Corporation|Lawrence Gordon Productions|Davis Entertainment|Silver Pictures,374,5.7,58411448.9110103,95328015.3325046,Kevin Peter Hall,Stephen Hopkins,Science Fiction,Twentieth Century Fox Film Corporation,36916566.4214943
9994,2119,1.0198,Days of Thunder,Tom Cruise|Robert Duvall|Nicole Kidman|Randy Quaid|Cary Elwes,Tony Scott,Adventure,Paramount Pictures|Don Simpson/Jerry Bruckheimer Films,198,5.8,100133912.418874,263553680.789108,Tom Cruise,Tony Scott,Adventure,Paramount Pictures,163419768.370234
9995,2670,1.003423,Stephen King's It,Harry Anderson|Dennis Christopher|Richard Masur|Annette O'Toole|Tim Reid,Tommy Lee Wallace,Drama|Horror|Mystery|Thriller,Lorimar Television,334,6.5,0.0,0.0,Harry Anderson,Tommy Lee Wallace,Drama,Lorimar Television,0.0
9996,379,0.972222,Miller's Crossing,Gabriel Byrne|Marcia Gay Harden|John Turturro|Jon Polito|J.E. Freeman,Joel Coen,Drama|Thriller|Crime,Twentieth Century Fox Film Corporation|Circle Films,206,7.4,23364579.5644041,8478687.16430105,Gabriel Byrne,Joel Coen,Drama,Twentieth Century Fox Film Corporation,-14885892.40010305
9997,928,0.890276,Gremlins 2: The New Batch,Zach Galligan|Phoebe Cates|John Glover|Robert Prosky|Robert Picardo,Joe Dante,Comedy|Horror|Fantasy,Amblin Entertainment|Warner Bros.,303,6.1,83444927.015729,69229594.7113272,Zach Galligan,Joe Dante,Comedy,Amblin Entertainment,-14215332.3044018
9998,9362,0.85552,Tremors,Kevin Bacon|Fred Ward|Finn Carter|Michael Gross|Reba McEntire,Ron Underwood,Action|Horror,Universal Pictures|No Frills Film Production,485,6.3,18357883.9434603,81061739.9001598,Kevin Bacon,Ron Underwood,Action,Universal Pictures,62703855.956699505
9999,5549,0.774737,RoboCop 2,Peter Weller|Belinda Bauer|John Glover|Gabriel Damon|Mario Machado,Irvin Kershner,Action|Adventure|Crime|Science Fiction|Thriller,Orion Pictures,249,5.3,58411448.9110103,76237242.9395578,Peter Weller,Irvin Kershner,Action,Orion Pictures,17825794.028547503
10000,34636,0.768724,The Neverending Story II: The Next Chapter,Jonathan Brandis|Kenny Morrison|Clarissa Burt|John Wesley Shipp|Martin Umbach,George T. Miller,Drama|Family|Fantasy|Adventure,Bavaria Film|Dieter Geissler Filmproduktion|Cinevox Filmproduktion GmbH|Warner Bros.,111,5.7,53404753.2900665,27175788.0872687,Jonathan Brandis,George T. Miller,Drama,Bavaria Film,-26228965.202797804
10001,9356,0.731244,Look Who's Talking Too,John Travolta|Kirstie Alley|Bruce Willis|Roseanne Barr|Gilbert Gottfried,Amy Heckerling,Romance|Comedy,TriStar Pictures,166,5.1,0.0,0.0,John Travolta,Amy Heckerling,Romance,TriStar Pictures,0.0
10002,11005,0.662154,Awakenings,Robert De Niro|Robin Williams|Julie Kavner|Ruth Nelson|John Heard,Penny Marshall,Drama,Columbia Pictures Corporation|Parkes/Lasker productions,276,7.4,0.0,86943731.083035,Robert De Niro,Penny Marshall,Drama,Columbia Pictures Corporation,86943731.083035
10003,11595,0.644447999999999,Another 48 Hrs.,Eddie Murphy|Nick Nolte|Brion James|Kevin Tighe|Ed O'Ross,Walter Hill,Thriller|Action|Comedy|Crime|Drama,Paramount Pictures,90,5.5,63418144.531954,256207591.619192,Eddie Murphy,Walter Hill,Thriller,Paramount Pictures,192789447.087238
10004,10837,0.642804,DuckTales: The Movie - Treasure of the Lost Lamp,Alan Young|Terence McGovern|Russi Taylor|Richard Libertini|Christopher Lloyd,Bob Hathcock,Adventure|Animation|Family|Comedy|Fantasy,DisneyToon Studios,110,6.7,0.0,0.0,Alan Young,Bob Hathcock,Adventure,DisneyToon Studios,0.0
10005,9399,0.635353,Lionheart,Jean-Claude Van Damme|Harrison Page|Deborah Rennard|Ashley Johnson|Brian Thompson,Sheldon Lettich,Action|Thriller,Universal Pictures|Imperial Filmproduktion,82,5.8,10013391.2418874,40184066.1578083,Jean-Claude Van Damme,Sheldon Lettich,Action,Universal Pictures,30170674.9159209
10006,17466,0.610615,Death Warrant,Jean-Claude Van Damme|Robert Guillaume|Cynthia Gibb|Patrick Kilpatrick|Art LaFleur,Deran Sarafian,Action|Crime|Drama|Mystery|Thriller,PathÃ© Pictures International|Cannon Group|Cannon Films,57,5.4,6675594.16125832,28126759.8535107,Jean-Claude Van Damme,Deran Sarafian,Action,PathÃ© Pictures International,21451165.69225238
10007,12157,0.5895,Green Card,GÃ©rard Depardieu|Andie MacDowell|Bebe Neuwirth|Gregg Edelman|Robert Prosky,Peter Weir,Comedy|Drama|Romance,Touchstone Pictures,42,5.7,0.0,49880431.7640791,GÃ©rard Depardieu,Peter Weir,Comedy,Touchstone Pictures,49880431.7640791
10008,21168,0.565651,The Reflecting Skin,Viggo Mortensen|Lindsay Duncan|Duncan Fraser|David Longworth|Jeremy Cooper,Philip Ridley,Drama|Horror|Thriller,BBC Films|Fugitive Features|Zenith Entertainment|British Screen Productions,13,5.1,0.0,0.0,Viggo Mortensen,Philip Ridley,Drama,BBC Films,0.0
10009,11092,0.548596,Presumed Innocent,Harrison Ford|Brian Dennehy|RaÃºl JuliÃ¡|Bonnie Bedelia|Paul Winfield,Alan J. Pakula,Drama|Thriller|Crime|Mystery,Mirage Enterprises|Warner Bros.,59,6.3,0.0,369332567.420163,Harrison Ford,Alan J. Pakula,Drama,Mirage Enterprises,369332567.420163
10010,2565,0.53671,Joe Versus the Volcano,Tom Hanks|Meg Ryan|Lloyd Bridges|Dan Hedaya|Ossie Davis,John Patrick Shanley,Fantasy|Comedy|Science Fiction|Romance,Amblin Entertainment|Warner Bros.,78,5.2,0.0,65761713.6650747,Tom Hanks,John Patrick Shanley,Fantasy,Amblin Entertainment,65761713.6650747
10011,483,0.521085,Wild at Heart,Nicolas Cage|Laura Dern|Willem Dafoe|J.E. Freeman|Crispin Glover,David Lynch,Comedy|Crime|Thriller,Samuel Goldwyn,145,6.5,15854536.1329885,24299574.9649197,Nicolas Cage,David Lynch,Comedy,Samuel Goldwyn,8445038.831931202
10012,530,0.519772999999999,A Grand Day Out,Peter Sallis,Nick Park,Adventure|Animation|Comedy|Science Fiction|Family,Aardman Animations,103,7.3,0.0,0.0,Peter Sallis,Nick Park,Adventure,Aardman Animations,0.0
10013,11587,0.518986,The Exorcist III,George C. Scott|Ed Flanders|Brad Dourif|Jason Miller|Nicol Williamson,William Peter Blatty,Thriller|Horror|Mystery,Morgan Creek Productions,56,5.9,0.0,65127515.5307698,George C. Scott,William Peter Blatty,Thriller,Morgan Creek Productions,65127515.5307698
10014,1551,0.51308,Flatliners,Kiefer Sutherland|Julia Roberts|Kevin Bacon|William Baldwin|Oliver Platt,Joel Schumacher,Drama|Horror|Science Fiction|Thriller,Columbia Pictures Corporation|Stonebridge Entertainment,179,6.0,43391362.0481791,102619344.603516,Kiefer Sutherland,Joel Schumacher,Drama,Columbia Pictures Corporation,59227982.5553369
10015,13995,0.512053,Captain America,Matt Salinger|Ronny Cox|Scott Paulin|Ned Beatty|Darren McGavin,Albert Pyun,War|Action|Science Fiction,Jadran Film|21st Century Film Corporation|Marvel Enterprises,48,4.7,16688985.4031458,0.0,Matt Salinger,Albert Pyun,War,Jadran Film,-16688985.4031458
10016,10169,0.510786,Men at Work,Charlie Sheen|Emilio Estevez|Leslie Hope|Keith David|Dean Cameron,Emilio Estevez,Comedy|Crime,Epic Productions|Euphoria Films Production,38,5.8,0.0,0.0,Charlie Sheen,Emilio Estevez,Comedy,Epic Productions,0.0
10017,17993,0.509163,Henry & June,Fred Ward|Uma Thurman|Maria de Medeiros|Kevin Spacey|Jean-Philippe Ã‰coffey,Philip Kaufman,Romance,Walrus & Associates,18,5.8,0.0,19304898.7512633,Fred Ward,Philip Kaufman,Romance,Walrus & Associates,19304898.7512633
10018,11856,0.501826,Air America,Mel Gibson|Robert Downey Jr.|Nancy Travis|Ken Jenkins|David Marshall Grant,Roger Spottiswoode,Action|Adventure|Comedy|Drama,IndieProd Company Productions|Carolco Pictures,69,5.1,0.0,55843462.9911735,Mel Gibson,Roger Spottiswoode,Action,IndieProd Company Productions,55843462.9911735
10019,2291,0.499506,Jacob's Ladder,Tim Robbins|Elizabeth PeÃ±a|Danny Aiello|Matt Craven|Pruitt Taylor Vince,Adrian Lyne,Drama|Mystery|Horror,TriStar Pictures|Carolco Pictures,134,6.8,41722463.5078645,43333190.9206578,Tim Robbins,Adrian Lyne,Drama,TriStar Pictures,1610727.412793301
10020,1662,0.498356,State of Grace,Sean Penn|Gary Oldman|Ed Harris|Robin Wright|John Turturro,Phil Joanou,Drama|Action|Thriller|Crime,Orion Pictures|The Rank Organisation|Cinehaus,26,6.1,0.0,0.0,Sean Penn,Phil Joanou,Drama,Orion Pictures,0.0
10021,9768,0.480169,Cry-Baby,Johnny Depp|Amy Locane|Polly Bergen|Susan Tyrrell|Traci Lords,John Waters,Music|Comedy,Imagine Entertainment|Universal Pictures,138,6.4,18357883.9434603,13795687.7664396,Johnny Depp,John Waters,Music,Imagine Entertainment,-4562196.177020701
10022,41823,0.465917,Mo' Better Blues,Denzel Washington|Spike Lee|Wesley Snipes|Giancarlo Esposito|John Turturro,Spike Lee,Drama|Romance,Universal Pictures,24,6.0,16688985.4031458,26958707.7785358,Denzel Washington,Spike Lee,Drama,Universal Pictures,10269722.375389999
10023,19384,0.459932,Dark Angel,Dolph Lundgren|Brian Benben|Betsy Brantley|Matthias Hues|Jay Bilas,Craig R. Baxley,Action|Thriller|Science Fiction|Crime|Horror,Epic Productions|Vision International|Vision PDG|Trans World Entertainment (TWE),37,5.4,11682289.782202,15402933.8568779,Dolph Lundgren,Craig R. Baxley,Action,Epic Productions,3720644.074675901
10024,8428,0.45719,Pump up the Volume,Christian Slater|Annie Ross|Scott Paulin|Mimi Kennedy|Andy Romano,Allan Moyle,Music|Drama,New Line Cinema|SC Entertainment,30,6.8,0.0,19262023.0788641,Christian Slater,Allan Moyle,Music,New Line Cinema,19262023.0788641
10025,9086,0.457183,Young Guns II,Emilio Estevez|Kiefer Sutherland|Lou Diamond Phillips|Christian Slater|William Petersen,Geoff Murphy,Western|Adventure,Morgan Creek Productions,93,6.1,0.0,0.0,Emilio Estevez,Geoff Murphy,Western,Morgan Creek Productions,0.0
10026,1727,0.447245,Bird on a Wire,Mel Gibson|Goldie Hawn|Joan Severance|David Carradine|Stephen Tobolowsky,John Badham,Action|Adventure|Comedy|Romance,Universal Pictures|Interscope Communications|The Badham-Cohen Group,107,5.6,0.0,0.0,Mel Gibson,John Badham,Action,Universal Pictures,0.0
10027,8592,0.438396,Dick Tracy,Warren Beatty|Al Pacino|Madonna|Charlie Korsmo|Glenne Headly,Warren Beatty,Adventure|Action|Comedy|Thriller|Crime,Touchstone Pictures,125,5.7,78438231.3947853,173129408.395494,Warren Beatty,Warren Beatty,Adventure,Touchstone Pictures,94691177.00070871
10028,9556,0.429512,Darkman,Liam Neeson|Frances McDormand|Colin Friels|Larry Drake|Nelson Mashita,Sam Raimi,Action|Science Fiction|Crime,Universal Pictures|Renaissance Pictures,148,6.0,26702376.6450332,81573260.6405633,Liam Neeson,Sam Raimi,Action,Universal Pictures,54870883.9955301
10029,14864,0.420701,The Hot Spot,Don Johnson|Virginia Madsen|Jennifer Connelly|Charles Martin Smith|William Sadler,Dennis Hopper,Drama|Thriller|Crime|Romance,Orion Pictures,19,6.4,0.0,2159514.65760209,Don Johnson,Dennis Hopper,Drama,Orion Pictures,2159514.65760209
10030,8217,0.420512,Alice,Mia Farrow|William Hurt|Joe Mantegna|Alec Baldwin|Blythe Danner,Woody Allen,Comedy|Drama|Romance,Orion Pictures,22,5.9,0.0,0.0,Mia Farrow,Woody Allen,Comedy,Orion Pictures,0.0
10031,19185,0.42047,Night of the Living Dead,Patricia Tallman|Tony Todd|Tom Towles|McKee Anderson|Bill Moseley,Tom Savini,Horror,Columbia Pictures Corporation|21st Century Film Corporation,63,6.7,7009373.86932123,9738435.20067503,Patricia Tallman,Tom Savini,Horror,Columbia Pictures Corporation,2729061.3313537994
10032,18129,0.419438,The Grifters,Anjelica Huston|John Cusack|Annette Bening|Jan Munroe|Stephen Tobolowsky,Stephen Frears,Crime|Drama,Miramax Films|Cineplex-Odeon Films,46,6.5,0.0,22441293.1560473,Anjelica Huston,Stephen Frears,Crime,Miramax Films,22441293.1560473
10033,9491,0.411888,Blue Steel,Jamie Lee Curtis|Ron Silver|Clancy Brown|Louise Fletcher|Philip Bosco,Kathryn Bigelow,Thriller,Lightning Pictures|Vestron Pictures|Precision Films|Mack-Taylor Productions,32,5.4,0.0,0.0,Jamie Lee Curtis,Kathryn Bigelow,Thriller,Lightning Pictures,0.0
10034,10164,0.411259,Cadillac Man,Robin Williams|Tim Robbins|Pamela Reed|Fran Drescher|Zack Norman,Roger Donaldson,Comedy|Drama,Orion Pictures,21,4.0,0.0,46020020.774449,Robin Williams,Roger Donaldson,Comedy,Orion Pictures,46020020.774449
10035,9586,0.409621,The Bonfire of the Vanities,Tom Hanks|Bruce Willis|Melanie Griffith|Kim Cattrall|Saul Rubinek,Brian De Palma,Comedy|Drama,Warner Bros.,46,4.8,78438231.3947853,26187007.4245958,Tom Hanks,Brian De Palma,Comedy,Warner Bros.,-52251223.9701895
10036,10173,0.403249,Marked for Death,Steven Seagal|Basil Wallace|Keith David|Tom Wright|Joanna Pacula,Dwight H. Little,Action|Thriller,Steamroller Productions|Victor & Grais Productions,44,6.0,20026782.4837749,76843431.9496606,Steven Seagal,Dwight H. Little,Action,Steamroller Productions,56816649.4658857
10037,47869,0.127474,Hidden Agenda,Frances McDormand|Brian Cox|Brad Dourif|Mai Zetterling|Bernard Archard,Ken Loach,Mystery|Drama|Thriller,Hemdale Film|Initial (II),13,6.5,0.0,1720530.92335483,Frances McDormand,Ken Loach,Mystery,Hemdale Film,1720530.92335483
10038,18971,0.400886,Rosencrantz & Guildenstern Are Dead,Gary Oldman|Tim Roth|Richard Dreyfuss|Livio Badurina|Tomislav Maretic,Tom Stoppard,Comedy|Drama,Brandenberg|WNET Channel 13 New York,33,6.7,0.0,0.0,Gary Oldman,Tom Stoppard,Comedy,Brandenberg,0.0
10039,951,0.386018,Kindergarten Cop,Arnold Schwarzenegger|Penelope Ann Miller|Pamela Reed|Linda Hunt|Richard Tyson,Ivan Reitman,Comedy,Imagine Entertainment|Universal Pictures,304,5.7,25033478.1047187,337046890.708507,Arnold Schwarzenegger,Ivan Reitman,Comedy,Imagine Entertainment,312013412.6037883
10040,6470,0.37488,Fire Birds,Nicolas Cage|Tommy Lee Jones|Sean Young|Bryan Kestner|Dale Dye,David Green,Action|Adventure,Nova International Films|Touchstone Pictures,15,3.8,36715767.8869207,0.0,Nicolas Cage,David Green,Action,Nova International Films,-36715767.8869207
10041,16384,0.374074,My Blue Heaven,Steve Martin|Rick Moranis|Joan Cusack|Melanie Mayron|Bill Irwin,Herbert Ross,Action|Comedy,Warner Bros.,30,6.4,0.0,0.0,Steve Martin,Herbert Ross,Action,Warner Bros.,0.0
10042,10168,0.372665,The Freshman,Marlon Brando|Matthew Broderick|Bruno Kirby|Penelope Ann Miller|Frank Whaley,Andrew Bergman,Comedy|Crime,TriStar Pictures,20,6.7,0.0,0.0,Marlon Brando,Andrew Bergman,Comedy,TriStar Pictures,0.0
10043,9558,0.592379,King of New York,Christopher Walken|David Caruso|Laurence Fishburne|Victor Argo|Wesley Snipes,Abel Ferrara,Thriller|Crime,The Rank Organisation|Reteitalia|Seven Arts Pictures|Carolco Pictures,46,6.2,1668898.54031458,4263161.26766862,Christopher Walken,Abel Ferrara,Thriller,The Rank Organisation,2594262.7273540394
10044,19158,0.369847,Graveyard Shift,David Andrews|Kelly Wolf|Stephen Macht|Robert Alan Beuth|Andrew Divoff,Ralph S. Singleton,Drama|Horror,Paramount Pictures|Graveyard Productions|JVC Entertainment Networks,20,4.7,17523434.673303,19330669.8825228,David Andrews,Ralph S. Singleton,Drama,Paramount Pictures,1807235.2092197984
10045,17009,0.340804,Jetsons: The Movie,George O'Hanlon|Mel Blanc|Penny Singleton|Tiffany|Patric Zimmerman,Joseph Barbera|William Hanna,Animation|Comedy|Family|Science Fiction,Universal Studios|Hanna-Barbera Productions,22,5.8,0.0,33.3779708062916,George O'Hanlon,Joseph Barbera,Animation,Universal Studios,33.3779708062916
10046,24016,0.339218,The Sheltering Sky,Debra Winger|John Malkovich|Campbell Scott|Jill Bennett|Timothy Spall,Bernardo Bertolucci,Adventure|Drama|Romance,Warner Bros.,25,6.2,41722463.5078645,3463104.65863014,Debra Winger,Bernardo Bertolucci,Adventure,Warner Bros.,-38259358.84923436
10047,11309,0.323339,Hardware,Dylan McDermott|Stacey Travis|William Hootkins|Carl McCoy|Iggy Pop,Richard Stanley,Horror|Science Fiction|Thriller,Palace Pictures|British Screen Productions|Wicked Films,33,5.1,2503347.81047187,9561041.29923083,Dylan McDermott,Richard Stanley,Horror,Palace Pictures,7057693.488758961
10048,10729,0.322961,Quick Change,Bill Murray|Geena Davis|Randy Quaid|Jason Robards|Stanley Tucci,Howard Franklin|Bill Murray,Comedy|Crime,Warner Bros.|Devoted Productions,31,6.3,0.0,0.0,Bill Murray,Howard Franklin,Comedy,Warner Bros.,0.0
10049,10847,0.322112,Lord of the Flies,Balthazar Getty|Chris Furrh|Danuel Pipoly|James Badge Dale|Andrew Taft,Harry Hook,Adventure|Drama|Thriller,Castle Rock Entertainment|Nelson Entertainment|Jack's Camp,58,6.6,0.0,0.0,Balthazar Getty,Harry Hook,Adventure,Castle Rock Entertainment,0.0
10050,20701,0.317091,Tales from the Darkside: The Movie,Rae Dawn Chong|Christian Slater|Deborah Harry|Steve Buscemi|David Johansen,John Harrison,Fantasy|Horror|Comedy,Paramount Pictures|Laurel Productions|Darkside Movie,37,5.8,5.00669562094374,26.7023766450332,Rae Dawn Chong,John Harrison,Fantasy,Paramount Pictures,21.69568102408946
10051,11510,0.30946,Repossessed,Linda Blair|Ned Beatty|Leslie Nielsen|Anthony Starke|Thom Sharp,Bob Logan,Comedy|Horror,Seven Arts Productions|Carolco Pictures,22,4.6,0.0,2307188.81384037,Linda Blair,Bob Logan,Comedy,Seven Arts Productions,2307188.81384037
10052,9569,0.309387,Hard to Kill,Steven Seagal|Kelly LeBrock|William Sadler|Frederick Coffin|Bonnie Burroughs,Bruce Malmuth,Action|Thriller,Warner Bros.,64,5.4,16688985.4031458,79122479.7963142,Steven Seagal,Bruce Malmuth,Action,Warner Bros.,62433494.3931684
10053,23535,0.308999,Class of 1999,Bradley Gregg|Traci Lind|Malcolm McDowell|Stacy Keach|Patrick Kilpatrick,Mark L. Lester,Science Fiction|Thriller,Lightning Pictures|Original Pictures,11,6.4,0.0,0.0,Bradley Gregg,Mark L. Lester,Science Fiction,Lightning Pictures,0.0
10054,19086,0.298476,Delta Force 2: The Colombian Connection,Chuck Norris|Billy Drago|John P. Ryan|Richard Jaeckel|Begonya Plaza,Aaron Norris,Action|Adventure,Unknown,23,5.1,0.0,11178884.8954001,Chuck Norris,Aaron Norris,Action,Unknown,11178884.8954001
10055,11135,0.298196,The Rescuers Down Under,Bob Newhart|Eva Gabor|John Candy|Tristan Rogers|Adam Ryen,Hendel Butoy|Mike Gabriel,Adventure|Animation|Crime|Family|Fantasy,Walt Disney Pictures|Walt Disney Feature Animation,166,6.4,63302990.5326723,46614774.4917536,Bob Newhart,Hendel Butoy,Adventure,Walt Disney Pictures,-16688216.0409187
10056,40377,0.290502,Psycho IV: The Beginning,Anthony Perkins|Henry Thomas|Olivia Hussey|CCH Pounder|Warren Frost,Mick Garris,Drama|Horror|Mystery|Thriller,Universal TV,18,5.4,0.0,0.0,Anthony Perkins,Mick Garris,Drama,Universal TV,0.0
10057,11077,0.486515,Problem Child,John Ritter|Jack Warden|Michael Oliver|Gilbert Gottfried|Michael Richards,Dennis Dugan,Comedy,Imagine Entertainment|Universal Pictures,66,5.5,0.0,0.0,John Ritter,Dennis Dugan,Comedy,Imagine Entertainment,0.0
10058,11630,0.278612,Three Men and a Little Lady,Tom Selleck|Steve Guttenberg|Ted Danson|Nancy Travis|Robin Weisman,Emile Ardolino,Comedy|Family,Touchstone Pictures|Interscope Communications,56,5.3,0.0,0.0,Tom Selleck,Emile Ardolino,Comedy,Touchstone Pictures,0.0
10059,31676,0.285403,Desperate Hours,Mickey Rourke|Anthony Hopkins|Mimi Rogers|Lindsay Crouse|Kelly Lynch,Michael Cimino,Mystery|Thriller,Metro-Goldwyn-Mayer (MGM),15,5.2,0.0,0.0,Mickey Rourke,Michael Cimino,Mystery,Metro-Goldwyn-Mayer (MGM),0.0
10060,18943,0.282133,Ernest Goes to Jail,Jim Varney|Gailard Sartain|Bill Byrge|Barbara Tyson|Barry Scott,John R. Cherry III,Comedy|Family,Touchstone Pictures|Silver Screen Partners IV,15,5.7,0.0,0.0,Jim Varney,John R. Cherry III,Comedy,Touchstone Pictures,0.0
